id,latitude,longitude,severity_score,road_name,type,region
1095,29.3938,74.854,3.9,M-2 Motorway,ROAD_WORKS,London
1096,25.1527,72.9468,5.2,M-2 Motorway,ROAD_WORKS,London
1097,33.1543,74.5761,7.7,GT Road,TRAFFIC_JAM,Pakistan
1098,33.6357,67.5151,7.0,Peshawar Rd,ACCIDENT,Pakistan
1099,30.7635,72.3382,8.0,Peshawar Rd,ROAD_CLOSURE,London
1100,31.7959,71.0572,3.2,M-2 Motorway,ACCIDENT,London
1101,25.5661,69.3305,8.8,M-2 Motorway,ROAD_CLOSURE,Pakistan
1102,33.8482,73.4011,3.0,Peshawar Rd,ACCIDENT,London
1103,28.7554,69.4021,4.4,M-2 Motorway,ROAD_CLOSURE,London
1104,30.566,67.7235,2.4,GT Road,ROAD_CLOSURE,Pakistan
1105,31.0017,68.2172,8.0,GT Road,ACCIDENT,London
1106,28.11,71.5673,9.9,Mall Road,ACCIDENT,London
1107,28.4686,70.593,4.2,GT Road,ROAD_CLOSURE,Pakistan
1108,29.6595,71.3468,9.6,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1109,36.9065,67.9095,2.7,M-2 Motorway,ACCIDENT,Pakistan
1110,34.9737,67.9526,6.6,GT Road,TRAFFIC_JAM,London
1111,27.5066,72.1774,7.7,GT Road,ACCIDENT,London
1112,34.8083,67.5712,8.0,GT Road,TRAFFIC_JAM,London
1113,34.6163,73.1322,3.8,Shahrah-e-Faisal,ACCIDENT,Pakistan
1114,28.2837,72.1294,9.8,Ring Road,ROAD_WORKS,London
1115,24.4238,69.9806,1.7,M-2 Motorway,ROAD_CLOSURE,Pakistan
1116,28.3689,67.6915,3.8,Ring Road,ROAD_CLOSURE,Pakistan
1117,26.5907,70.0221,9.6,M-2 Motorway,ACCIDENT,Pakistan
1118,34.3259,70.2341,2.7,M-2 Motorway,ROAD_WORKS,London
1119,29.4114,67.8211,9.1,GT Road,ROAD_WORKS,Pakistan
1120,29.5951,68.844,4.4,M-2 Motorway,ROAD_CLOSURE,London
1121,28.7112,74.285,5.5,Ring Road,ACCIDENT,London
1122,28.8674,68.2842,6.7,GT Road,ROAD_WORKS,Pakistan
1123,33.0353,73.9213,3.1,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1124,30.577,69.4679,8.8,Shahrah-e-Faisal,ROAD_CLOSURE,London
1125,27.1769,71.3067,8.8,GT Road,ROAD_WORKS,Pakistan
1126,31.5494,72.2622,1.9,Peshawar Rd,ACCIDENT,Pakistan
1127,29.0503,68.2169,2.9,Peshawar Rd,ROAD_WORKS,Pakistan
1128,25.8419,69.6104,9.9,M-2 Motorway,ROAD_WORKS,Pakistan
1129,32.9627,72.8611,4.3,M-2 Motorway,ROAD_WORKS,London
1130,35.7713,67.735,9.9,Peshawar Rd,TRAFFIC_JAM,London
1131,24.9315,68.49,1.9,Mall Road,TRAFFIC_JAM,Pakistan
1132,27.5246,69.017,6.1,Mall Road,TRAFFIC_JAM,Pakistan
1133,26.7242,69.5255,7.8,GT Road,TRAFFIC_JAM,Pakistan
1134,27.2999,73.8128,3.5,Ring Road,TRAFFIC_JAM,London
1135,28.7747,74.54,4.4,Shahrah-e-Faisal,ROAD_WORKS,London
1136,36.2322,72.7184,6.7,GT Road,ROAD_WORKS,Pakistan
1137,34.1422,72.7087,9.9,Ring Road,ACCIDENT,London
1138,24.4645,69.4158,6.5,M-2 Motorway,TRAFFIC_JAM,London
1139,26.0967,68.8565,8.0,M-2 Motorway,ACCIDENT,Pakistan
1140,28.4874,70.9746,2.8,Ring Road,ROAD_CLOSURE,Pakistan
1141,33.9962,70.6409,9.6,Mall Road,ACCIDENT,Pakistan
1142,36.1056,73.0443,8.2,Shahrah-e-Faisal,ACCIDENT,London
1143,27.5668,72.7542,7.8,M-2 Motorway,ACCIDENT,Pakistan
1144,28.1551,69.6558,4.8,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1145,31.4479,68.4601,2.5,Mall Road,ROAD_CLOSURE,Pakistan
1146,29.1132,74.7239,3.6,Peshawar Rd,TRAFFIC_JAM,London
1147,35.8896,71.2496,7.9,Mall Road,ROAD_WORKS,Pakistan
1148,36.531,72.3682,3.4,Mall Road,ROAD_WORKS,Pakistan
1149,29.6894,72.8723,6.5,M-2 Motorway,ROAD_CLOSURE,London
1150,33.7103,72.7483,2.8,M-2 Motorway,ROAD_CLOSURE,London
1151,25.2127,73.57,8.9,Ring Road,ROAD_WORKS,London
1152,24.71,73.3265,8.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1153,31.2033,72.7433,5.5,Mall Road,TRAFFIC_JAM,London
1154,27.6402,74.8072,9.9,Ring Road,ROAD_WORKS,Pakistan
1155,26.4619,67.4557,1.8,Ring Road,ROAD_CLOSURE,London
1156,26.7081,73.9181,9.0,Ring Road,ROAD_CLOSURE,London
1157,34.8277,72.3283,3.0,M-2 Motorway,ROAD_WORKS,Pakistan
1158,30.5411,71.4633,9.4,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1159,28.1697,72.3005,5.7,Ring Road,ACCIDENT,London
1160,27.3779,73.1847,3.1,Mall Road,ROAD_WORKS,London
1161,34.5072,68.4867,2.3,Mall Road,ROAD_WORKS,London
1162,30.2924,70.0151,4.6,Ring Road,TRAFFIC_JAM,London
1163,33.5924,70.9628,6.4,M-2 Motorway,ROAD_WORKS,London
1164,28.2292,68.4932,9.0,Mall Road,TRAFFIC_JAM,London
1165,24.7087,73.3483,2.8,Ring Road,ROAD_WORKS,Pakistan
1166,34.1169,71.4524,9.5,M-2 Motorway,ROAD_CLOSURE,London
1167,24.7907,73.4791,7.0,GT Road,ROAD_CLOSURE,London
1168,28.4398,71.4688,8.2,Mall Road,ACCIDENT,London
1169,34.1474,72.1669,5.5,Peshawar Rd,ACCIDENT,London
1170,28.6028,68.5189,7.1,Mall Road,ACCIDENT,Pakistan
1171,34.3194,70.8431,8.4,Peshawar Rd,TRAFFIC_JAM,London
1172,29.8043,67.1856,8.3,GT Road,ROAD_WORKS,Pakistan
1173,36.4739,67.4087,6.8,GT Road,ROAD_WORKS,Pakistan
1174,33.1985,73.7173,9.0,GT Road,ROAD_CLOSURE,Pakistan
1175,27.6095,72.8002,9.4,GT Road,ACCIDENT,Pakistan
1176,25.7632,73.655,8.3,Mall Road,TRAFFIC_JAM,London
1177,27.6062,71.798,6.8,M-2 Motorway,ROAD_CLOSURE,Pakistan
1178,34.6748,74.3077,6.0,Peshawar Rd,ROAD_CLOSURE,London
1179,35.1025,70.488,6.9,Shahrah-e-Faisal,ROAD_CLOSURE,London
1180,27.8868,73.4126,4.3,M-2 Motorway,TRAFFIC_JAM,London
1181,24.7331,70.8073,7.7,Shahrah-e-Faisal,ROAD_CLOSURE,London
1182,25.246,70.8985,3.4,Peshawar Rd,ACCIDENT,Pakistan
1183,33.3434,73.8936,6.7,Mall Road,ROAD_CLOSURE,London
1184,34.9932,69.0581,1.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1185,36.8401,71.012,5.7,GT Road,ROAD_CLOSURE,Pakistan
1186,28.5064,73.4228,7.0,Mall Road,ROAD_CLOSURE,Pakistan
1187,35.0633,67.075,4.7,Shahrah-e-Faisal,TRAFFIC_JAM,London
1188,30.1856,73.7533,7.3,Ring Road,ROAD_CLOSURE,Pakistan
1189,31.0996,73.4984,2.6,M-2 Motorway,TRAFFIC_JAM,Pakistan
1190,27.9883,68.7663,2.2,Mall Road,ROAD_CLOSURE,Pakistan
1191,30.2907,67.6362,8.5,Mall Road,ROAD_WORKS,Pakistan
1192,28.8491,72.8445,2.1,Ring Road,ROAD_CLOSURE,Pakistan
1193,28.4453,74.8348,6.5,M-2 Motorway,TRAFFIC_JAM,Pakistan
1194,35.2291,67.8193,2.3,M-2 Motorway,ROAD_WORKS,Pakistan
1195,36.1339,67.3234,4.0,Ring Road,ROAD_CLOSURE,London
1196,31.0366,69.4278,3.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
1197,27.1887,67.0857,1.9,Peshawar Rd,ROAD_WORKS,London
1198,26.153,72.4482,3.3,M-2 Motorway,ACCIDENT,Pakistan
1199,36.9888,70.019,8.9,Ring Road,ROAD_WORKS,Pakistan
1200,31.4431,70.2325,4.3,Mall Road,ACCIDENT,London
1201,24.5249,68.5234,6.7,Peshawar Rd,ACCIDENT,Pakistan
1202,33.2228,72.5827,4.1,M-2 Motorway,ROAD_CLOSURE,Pakistan
1203,31.0862,71.1696,1.1,M-2 Motorway,ROAD_CLOSURE,London
1204,35.6739,73.3842,8.3,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1205,29.3621,74.7685,4.8,M-2 Motorway,TRAFFIC_JAM,London
1206,33.321,74.4885,1.8,GT Road,ACCIDENT,Pakistan
1207,25.442,67.9092,1.8,Shahrah-e-Faisal,ROAD_CLOSURE,London
1208,28.2654,69.5709,7.5,Ring Road,TRAFFIC_JAM,London
1209,28.7633,67.8913,8.9,Peshawar Rd,ROAD_CLOSURE,London
1210,31.6428,71.7177,9.5,M-2 Motorway,ROAD_CLOSURE,Pakistan
1211,34.7979,74.0933,5.0,GT Road,ROAD_CLOSURE,London
1212,34.9328,69.1677,8.0,Ring Road,ACCIDENT,Pakistan
1213,25.6712,67.4408,4.2,M-2 Motorway,ROAD_WORKS,London
1214,34.0019,68.6897,3.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1215,32.346,74.5251,6.2,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1216,31.7913,71.8411,5.8,Peshawar Rd,TRAFFIC_JAM,London
1217,33.4745,69.8522,1.9,Ring Road,ACCIDENT,London
1218,30.7954,68.6884,6.9,M-2 Motorway,ACCIDENT,London
1219,36.5798,67.857,6.4,Shahrah-e-Faisal,ROAD_WORKS,London
1220,36.6783,67.0795,2.6,Peshawar Rd,ROAD_WORKS,Pakistan
1221,28.2535,74.3738,4.0,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1222,25.4187,72.0398,5.8,Ring Road,ROAD_WORKS,London
1223,32.6553,67.7629,3.1,Ring Road,ROAD_CLOSURE,Pakistan
1224,36.6278,68.701,4.6,Mall Road,ROAD_WORKS,Pakistan
1225,35.0719,71.4012,3.9,GT Road,ROAD_WORKS,Pakistan
1226,28.3023,68.4015,4.3,Ring Road,ROAD_WORKS,Pakistan
1227,32.6918,68.3512,2.7,GT Road,ROAD_CLOSURE,London
1228,36.4438,69.4526,9.5,Ring Road,TRAFFIC_JAM,London
1229,24.737,71.4719,9.2,M-2 Motorway,ROAD_CLOSURE,London
1230,35.3862,70.7448,1.9,Peshawar Rd,ROAD_WORKS,Pakistan
1231,31.4479,72.8598,5.6,GT Road,TRAFFIC_JAM,Pakistan
1232,31.8637,68.282,6.1,GT Road,ROAD_CLOSURE,Pakistan
1233,24.488,73.7635,7.8,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1234,26.8986,69.812,7.3,Peshawar Rd,TRAFFIC_JAM,London
1235,31.6111,74.8797,4.0,Shahrah-e-Faisal,TRAFFIC_JAM,London
1236,35.8382,70.6139,5.9,Mall Road,ROAD_CLOSURE,Pakistan
1237,33.0342,73.5644,5.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
1238,30.7991,69.5181,5.9,M-2 Motorway,ROAD_WORKS,London
1239,30.6587,68.2107,3.2,Mall Road,ACCIDENT,London
1240,35.169,73.5324,1.2,Peshawar Rd,TRAFFIC_JAM,Pakistan
1241,33.6348,71.6621,6.6,GT Road,ACCIDENT,London
1242,24.8255,72.7301,5.8,Peshawar Rd,TRAFFIC_JAM,Pakistan
1243,28.0766,70.9884,3.7,Mall Road,ACCIDENT,London
1244,27.8285,70.8869,2.7,GT Road,ROAD_WORKS,London
1245,31.6495,74.237,2.8,Peshawar Rd,ACCIDENT,London
1246,31.219,74.0857,3.7,M-2 Motorway,ROAD_CLOSURE,London
1247,31.5858,67.5954,1.8,Ring Road,ROAD_CLOSURE,Pakistan
1248,26.5207,69.7293,6.2,Mall Road,ROAD_WORKS,Pakistan
1249,31.4754,70.3029,4.7,GT Road,TRAFFIC_JAM,Pakistan
1250,29.0601,72.7193,9.2,GT Road,ROAD_CLOSURE,London
1251,34.8968,68.8892,1.9,GT Road,ACCIDENT,Pakistan
1252,33.7706,72.6306,4.6,GT Road,ROAD_WORKS,Pakistan
1253,29.7196,68.9208,10.0,Shahrah-e-Faisal,ROAD_CLOSURE,London
1254,26.1303,68.5737,3.8,Ring Road,ACCIDENT,Pakistan
1255,28.4444,67.6234,2.8,M-2 Motorway,ACCIDENT,Pakistan
1256,28.2284,73.4142,3.1,Mall Road,ROAD_CLOSURE,Pakistan
1257,24.7889,70.5063,4.3,Ring Road,TRAFFIC_JAM,Pakistan
1258,36.821,70.5942,1.3,Ring Road,ROAD_WORKS,London
1259,24.053,72.5639,4.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1260,32.4897,74.6205,9.7,Mall Road,ROAD_CLOSURE,London
1261,30.5602,73.4116,9.5,Ring Road,ROAD_WORKS,London
1262,31.2829,70.8904,9.0,M-2 Motorway,TRAFFIC_JAM,London
1263,27.6084,71.6773,9.8,GT Road,ROAD_WORKS,London
1264,24.6864,68.1739,1.1,Ring Road,ROAD_CLOSURE,London
1265,33.503,72.6077,8.0,Peshawar Rd,ROAD_CLOSURE,London
1266,31.8248,69.0766,7.5,Mall Road,ROAD_CLOSURE,Pakistan
1267,27.8204,70.7571,7.5,Ring Road,ROAD_CLOSURE,Pakistan
1268,30.544,72.6855,9.5,Peshawar Rd,ROAD_CLOSURE,Pakistan
1269,33.3132,67.5746,3.9,Shahrah-e-Faisal,TRAFFIC_JAM,London
1270,36.0154,68.2295,4.4,M-2 Motorway,ACCIDENT,Pakistan
1271,27.2024,70.5922,4.7,GT Road,ROAD_CLOSURE,Pakistan
1272,32.5894,71.1572,8.6,GT Road,ROAD_CLOSURE,London
1273,26.454,72.6647,7.3,Shahrah-e-Faisal,ACCIDENT,London
1274,31.8698,71.6527,6.6,Mall Road,ACCIDENT,London
1275,29.6132,72.2932,5.9,M-2 Motorway,TRAFFIC_JAM,London
1276,26.3971,68.3691,3.4,GT Road,ROAD_CLOSURE,London
1277,24.4679,74.577,8.6,Peshawar Rd,ACCIDENT,Pakistan
1278,35.5206,67.0718,4.3,Peshawar Rd,ACCIDENT,Pakistan
1279,32.633,72.7229,9.8,Peshawar Rd,ROAD_CLOSURE,London
1280,30.0042,70.4943,8.7,Peshawar Rd,ACCIDENT,London
1281,30.5774,67.3484,7.3,Ring Road,ROAD_CLOSURE,Pakistan
1282,29.6538,74.9202,8.1,Mall Road,TRAFFIC_JAM,London
1283,26.8077,70.1302,3.8,Mall Road,ROAD_WORKS,Pakistan
1284,28.1359,74.1678,5.9,GT Road,TRAFFIC_JAM,London
1285,36.4906,69.5707,8.9,M-2 Motorway,ACCIDENT,Pakistan
1286,26.5402,73.13,8.2,Ring Road,ROAD_WORKS,Pakistan
1287,27.4148,68.2713,4.5,M-2 Motorway,TRAFFIC_JAM,London
1288,25.9534,71.3319,1.2,Mall Road,TRAFFIC_JAM,London
1289,29.3104,67.4677,3.1,Peshawar Rd,TRAFFIC_JAM,Pakistan
1290,34.8899,68.1854,5.2,GT Road,TRAFFIC_JAM,London
1291,29.2353,73.5664,9.6,M-2 Motorway,ROAD_WORKS,Pakistan
1292,28.2986,67.2832,6.8,Shahrah-e-Faisal,ACCIDENT,Pakistan
1293,36.5734,72.3399,8.5,Peshawar Rd,TRAFFIC_JAM,Pakistan
1294,33.3128,72.5673,3.1,Peshawar Rd,TRAFFIC_JAM,Pakistan
1295,24.8549,74.3879,8.8,Mall Road,ROAD_WORKS,London
1296,36.7642,72.6298,4.4,Peshawar Rd,ROAD_WORKS,London
1297,36.1693,72.7851,9.4,Peshawar Rd,ROAD_WORKS,Pakistan
1298,34.5351,67.8665,2.2,Ring Road,ROAD_CLOSURE,Pakistan
1299,29.4025,72.9699,6.8,Mall Road,ROAD_WORKS,London
1300,28.9551,73.1326,4.8,GT Road,ROAD_CLOSURE,London
1301,26.3358,68.4998,8.0,GT Road,ROAD_CLOSURE,Pakistan
1302,28.1307,68.4173,6.2,Mall Road,ROAD_CLOSURE,London
1303,36.8928,69.2869,6.5,Ring Road,ROAD_CLOSURE,London
1304,30.9211,67.7365,8.6,GT Road,TRAFFIC_JAM,Pakistan
1305,32.6044,70.6848,9.2,Peshawar Rd,TRAFFIC_JAM,London
1306,27.9682,72.1552,9.8,Shahrah-e-Faisal,ACCIDENT,Pakistan
1307,24.6568,74.4574,6.1,Peshawar Rd,ROAD_CLOSURE,London
1308,33.4849,67.9021,6.2,GT Road,TRAFFIC_JAM,London
1309,31.9924,67.8733,6.9,GT Road,ROAD_CLOSURE,Pakistan
1310,30.3533,67.2646,8.9,Shahrah-e-Faisal,ACCIDENT,London
1311,29.9584,71.4384,8.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1312,30.3341,67.0671,4.5,Peshawar Rd,TRAFFIC_JAM,Pakistan
1313,24.8408,73.3043,7.0,Ring Road,TRAFFIC_JAM,Pakistan
1314,31.1634,74.696,1.6,Ring Road,ACCIDENT,London
1315,28.4654,69.6307,8.7,Peshawar Rd,TRAFFIC_JAM,London
1316,35.7987,73.2863,1.4,Mall Road,TRAFFIC_JAM,London
1317,26.2943,69.5714,1.8,Mall Road,ACCIDENT,London
1318,36.9677,74.188,1.7,Shahrah-e-Faisal,ACCIDENT,London
1319,35.5988,74.0814,5.2,Peshawar Rd,ROAD_WORKS,Pakistan
1320,35.8637,69.7741,9.3,Ring Road,ROAD_WORKS,London
1321,30.6548,68.3978,3.6,Peshawar Rd,ACCIDENT,Pakistan
1322,31.392,73.8008,7.6,GT Road,ROAD_CLOSURE,London
1323,33.7197,69.9748,9.5,Peshawar Rd,ROAD_WORKS,Pakistan
1324,25.7981,72.5915,6.0,Peshawar Rd,TRAFFIC_JAM,Pakistan
1325,28.1016,72.397,3.1,Mall Road,ACCIDENT,Pakistan
1326,30.8276,69.4456,5.9,Peshawar Rd,TRAFFIC_JAM,London
1327,24.9372,71.0523,3.0,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1328,36.9666,67.9081,2.2,Mall Road,ROAD_WORKS,Pakistan
1329,31.837,67.673,6.8,Shahrah-e-Faisal,ROAD_WORKS,London
1330,36.1639,67.9749,2.8,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1331,29.8417,69.3906,9.9,Shahrah-e-Faisal,ACCIDENT,London
1332,28.2891,68.4241,5.2,Peshawar Rd,ACCIDENT,London
1333,32.0273,68.1157,9.5,GT Road,ACCIDENT,Pakistan
1334,36.9607,74.1866,2.2,M-2 Motorway,ROAD_WORKS,London
1335,36.4862,72.9157,5.7,Peshawar Rd,ROAD_WORKS,Pakistan
1336,29.1381,73.5818,6.3,GT Road,ROAD_WORKS,Pakistan
1337,35.8625,70.6765,7.9,Peshawar Rd,TRAFFIC_JAM,Pakistan
1338,24.6374,69.7996,3.1,GT Road,TRAFFIC_JAM,London
1339,34.2137,68.9156,2.3,Mall Road,ROAD_CLOSURE,London
1340,33.4597,68.3738,2.9,Shahrah-e-Faisal,TRAFFIC_JAM,London
1341,26.869,69.9242,6.6,Ring Road,TRAFFIC_JAM,London
1342,30.544,68.9617,8.9,Ring Road,ROAD_CLOSURE,Pakistan
1343,35.6043,74.2794,8.4,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1344,29.5186,68.9523,6.1,Mall Road,ACCIDENT,London
1345,36.9235,72.3856,5.8,Ring Road,ACCIDENT,Pakistan
1346,31.7045,67.5064,8.5,M-2 Motorway,TRAFFIC_JAM,Pakistan
1347,36.1585,70.89,1.2,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1348,36.1827,74.6359,5.8,M-2 Motorway,ROAD_CLOSURE,Pakistan
1349,30.0735,68.3569,6.3,Shahrah-e-Faisal,ACCIDENT,Pakistan
1350,30.9517,67.5232,7.7,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1351,35.1239,72.8526,5.9,Mall Road,ROAD_WORKS,London
1352,26.0642,67.1085,6.7,M-2 Motorway,ROAD_WORKS,Pakistan
1353,27.2965,68.6712,5.0,GT Road,TRAFFIC_JAM,Pakistan
1354,31.2477,74.1369,4.1,Ring Road,ROAD_WORKS,Pakistan
1355,25.3598,70.6696,3.3,GT Road,ROAD_WORKS,London
1356,25.5584,72.1413,8.4,Peshawar Rd,TRAFFIC_JAM,Pakistan
1357,32.3951,73.0836,2.3,M-2 Motorway,ACCIDENT,London
1358,33.542,74.6269,3.8,Ring Road,ACCIDENT,Pakistan
1359,31.0993,74.294,1.9,Mall Road,TRAFFIC_JAM,London
1360,35.0888,71.0198,9.2,Peshawar Rd,ACCIDENT,Pakistan
1361,34.2446,74.9187,8.7,Ring Road,ACCIDENT,London
1362,36.1341,73.5425,4.2,M-2 Motorway,ACCIDENT,Pakistan
1363,24.1078,73.8605,3.5,Mall Road,ROAD_CLOSURE,Pakistan
1364,29.7092,67.2818,4.7,Shahrah-e-Faisal,ROAD_WORKS,London
1365,24.4962,74.7571,2.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1366,34.1532,74.9587,9.6,M-2 Motorway,ACCIDENT,Pakistan
1367,34.4001,68.6659,7.0,M-2 Motorway,ACCIDENT,London
1368,31.8383,71.3897,7.2,Mall Road,ROAD_WORKS,London
1369,26.1734,69.8751,3.6,GT Road,TRAFFIC_JAM,London
1370,27.6564,69.4155,9.2,Mall Road,ACCIDENT,Pakistan
1371,32.0883,71.0539,5.2,Ring Road,ACCIDENT,London
1372,27.4847,72.1663,1.3,Peshawar Rd,ROAD_WORKS,Pakistan
1373,32.1026,70.992,1.6,M-2 Motorway,TRAFFIC_JAM,Pakistan
1374,27.5924,67.6456,5.4,M-2 Motorway,ROAD_CLOSURE,Pakistan
1375,25.0508,74.0842,1.4,M-2 Motorway,TRAFFIC_JAM,Pakistan
1376,25.6573,74.0637,2.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1377,26.4589,70.1884,6.7,Mall Road,ACCIDENT,Pakistan
1378,26.1543,69.0836,6.7,M-2 Motorway,ROAD_CLOSURE,London
1379,34.1966,67.9199,1.2,Peshawar Rd,ROAD_CLOSURE,Pakistan
1380,30.6792,72.9875,6.8,Ring Road,ROAD_WORKS,London
1381,24.3446,71.5583,7.8,Ring Road,TRAFFIC_JAM,London
1382,24.5942,67.4342,3.5,M-2 Motorway,ACCIDENT,London
1383,31.1538,67.7774,1.3,M-2 Motorway,ACCIDENT,Pakistan
1384,30.2482,74.5222,6.9,M-2 Motorway,ROAD_WORKS,London
1385,30.7242,72.4808,9.0,Peshawar Rd,ROAD_WORKS,Pakistan
1386,28.5735,72.5683,3.1,Ring Road,ACCIDENT,Pakistan
1387,33.1777,74.048,1.2,Mall Road,ACCIDENT,London
1388,29.1642,69.7972,4.1,Ring Road,ROAD_CLOSURE,London
1389,34.6172,72.8316,1.7,Peshawar Rd,TRAFFIC_JAM,Pakistan
1390,36.4467,70.6077,1.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1391,32.6301,71.1884,4.2,GT Road,ROAD_WORKS,London
1392,28.0014,70.149,5.1,Shahrah-e-Faisal,ACCIDENT,London
1393,29.7944,69.3833,3.0,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1394,26.238,71.5412,5.2,Mall Road,TRAFFIC_JAM,Pakistan
1395,29.597,73.5271,4.0,Ring Road,ROAD_CLOSURE,Pakistan
1396,25.6437,74.7178,4.5,Ring Road,ROAD_CLOSURE,Pakistan
1397,29.9322,67.0019,2.8,Peshawar Rd,ROAD_WORKS,London
1398,24.5256,74.0636,9.8,GT Road,ROAD_CLOSURE,Pakistan
1399,27.0194,74.3294,7.7,GT Road,ROAD_WORKS,London
1400,36.0333,72.1903,1.2,M-2 Motorway,ROAD_WORKS,Pakistan
1401,35.7094,74.3371,9.0,GT Road,ROAD_WORKS,London
1402,33.9172,71.5027,3.6,M-2 Motorway,ROAD_CLOSURE,London
1403,36.7563,70.506,8.0,Peshawar Rd,ROAD_WORKS,London
1404,25.2114,74.2244,3.8,Mall Road,ROAD_WORKS,Pakistan
1405,34.161,73.3821,9.5,M-2 Motorway,ROAD_CLOSURE,London
1406,26.2127,68.5457,8.0,Peshawar Rd,TRAFFIC_JAM,Pakistan
1407,31.2141,71.4278,8.8,Mall Road,ROAD_CLOSURE,London
1408,31.054,74.2994,3.5,GT Road,ACCIDENT,London
1409,25.1201,70.2652,9.5,M-2 Motorway,ACCIDENT,Pakistan
1410,30.8389,67.885,1.9,Mall Road,ACCIDENT,Pakistan
1411,35.7774,72.0105,9.3,Ring Road,TRAFFIC_JAM,London
1412,25.1811,68.1883,4.6,GT Road,ROAD_CLOSURE,London
1413,26.9473,67.1762,9.2,Mall Road,ROAD_CLOSURE,Pakistan
1414,26.9796,74.3194,2.9,GT Road,ROAD_CLOSURE,Pakistan
1415,32.2416,73.1463,6.6,GT Road,ROAD_WORKS,Pakistan
1416,27.8803,69.8341,7.3,M-2 Motorway,ACCIDENT,London
1417,34.0092,73.6537,2.5,Mall Road,ROAD_WORKS,London
1418,34.3888,70.5005,7.2,GT Road,ROAD_CLOSURE,London
1419,24.1265,73.8324,5.2,GT Road,ROAD_WORKS,London
1420,32.644,68.6501,5.3,GT Road,ROAD_CLOSURE,London
1421,33.4393,67.6761,7.4,GT Road,ROAD_WORKS,Pakistan
1422,32.4746,72.1841,3.1,Mall Road,ROAD_CLOSURE,Pakistan
1423,26.7176,71.4597,6.5,Ring Road,ROAD_WORKS,London
1424,35.4444,69.1796,8.8,Peshawar Rd,ROAD_CLOSURE,Pakistan
1425,29.3445,70.9757,5.8,M-2 Motorway,ROAD_CLOSURE,London
1426,29.054,74.7094,5.3,Mall Road,TRAFFIC_JAM,Pakistan
1427,24.3056,71.639,3.6,GT Road,ROAD_WORKS,London
1428,33.7557,68.5827,2.1,GT Road,ROAD_WORKS,London
1429,24.2069,72.2606,1.4,M-2 Motorway,ROAD_CLOSURE,London
1430,31.9312,71.0425,9.5,Shahrah-e-Faisal,ROAD_WORKS,London
1431,35.8472,69.0724,8.1,M-2 Motorway,TRAFFIC_JAM,London
1432,31.5377,68.3319,9.9,M-2 Motorway,ROAD_CLOSURE,Pakistan
1433,24.274,74.8265,3.6,Mall Road,ROAD_WORKS,London
1434,24.1855,73.1486,6.0,M-2 Motorway,ACCIDENT,London
1435,26.911,68.0328,9.7,GT Road,ACCIDENT,Pakistan
1436,33.4491,70.7728,3.1,Peshawar Rd,ROAD_WORKS,Pakistan
1437,30.6364,70.5197,7.2,GT Road,TRAFFIC_JAM,Pakistan
1438,25.3787,74.8982,2.9,GT Road,TRAFFIC_JAM,Pakistan
1439,25.3041,69.451,4.3,Shahrah-e-Faisal,ROAD_WORKS,London
1440,32.4749,71.7233,7.7,GT Road,ROAD_CLOSURE,Pakistan
1441,31.4733,67.7038,1.6,GT Road,ROAD_WORKS,London
1442,28.9271,73.1247,8.9,GT Road,ROAD_WORKS,London
1443,30.877,68.6821,3.4,Ring Road,TRAFFIC_JAM,Pakistan
1444,26.8235,74.0548,5.2,GT Road,ROAD_CLOSURE,London
1445,36.7058,74.9407,4.3,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1446,36.2732,68.584,8.8,Mall Road,ROAD_CLOSURE,London
1447,33.3661,74.361,3.1,Ring Road,ACCIDENT,London
1448,24.0336,74.6161,6.5,M-2 Motorway,ROAD_CLOSURE,Pakistan
1449,29.2926,68.9633,3.5,Mall Road,ACCIDENT,London
1450,35.8266,73.0126,7.7,GT Road,ROAD_WORKS,London
